province_state,date,state_count,new_cases
Alabama,2022-04-04,1295892,424
Alabama,2022-04-05,1296129,237
Alabama,2022-04-06,1296348,219
Alabama,2022-04-07,1296558,210
Alabama,2022-04-08,1296730,172
Alabama,2022-04-09,1296730,0
Alabama,2022-04-10,1296730,0
Alabama,2022-04-11,1297091,361
Alabama,2022-04-12,1297305,214
Alabama,2022-04-13,1297461,156
Alabama,2022-04-14,1297649,188
Alabama,2022-04-15,1297869,220
Alabama,2022-04-16,1297869,0
Alabama,2022-04-17,1297869,0
Alabama,2022-04-18,1298837,968
Alabama,2022-04-20,1298626,153
Alabama,2022-04-21,1298880,254
Alabama,2022-04-22,1299137,257
Alabama,2022-04-23,1299137,0
Alabama,2022-04-24,1299137,0
Alabama,2022-04-25,1299816,679
Alabama,2022-04-26,1300076,260
Alabama,2022-04-27,1300278,202
Alabama,2022-04-28,1300511,233
Alabama,2022-04-29,1300733,222
Alabama,2022-04-30,1300733,0
Alabama,2022-05-01,1300733,0
Alabama,2022-05-02,1301171,438
Alabama,2022-05-03,1301463,292
Alabama,2022-05-04,1301805,342
Alabama,2022-05-05,1302155,350
Alabama,2022-05-06,1302397,242
Alabama,2022-05-07,1302397,0
Alabama,2022-05-08,1302397,0
Alabama,2022-05-09,1302945,548
Alabama,2022-05-10,1303441,496
Alabama,2022-05-11,1303835,394
Alabama,2022-05-12,1304291,456
Alabama,2022-05-13,1304710,419
Alabama,2022-05-14,1304710,0
Alabama,2022-05-15,1304710,0
Alabama,2022-05-16,1305665,955
Alabama,2022-05-17,1306116,451
Alabama,2022-05-18,1306662,546
Alabama,2022-05-19,1307291,629
Alabama,2022-05-20,1307883,592
Alabama,2022-05-21,1307883,0
Alabama,2022-05-22,1307883,0
Alabama,2022-05-23,1309185,1302
Alabama,2022-05-24,1309743,558
Alabama,2022-05-25,1310513,770
Alabama,2022-05-26,1311381,868
Alabama,2022-05-27,1312437,1056
Alabama,2022-05-28,1312437,0
Alabama,2022-05-29,1312437,0
Alabama,2022-05-30,1312437,0
Alabama,2022-05-31,1314963,2526
Alabama,2022-06-01,1315934,971
Alabama,2022-06-02,1317029,1095
Alabama,2022-06-03,1317029,0
Alabama,2022-06-04,1317029,0
Alabama,2022-06-05,1317029,0
Alabama,2022-06-06,1320708,3679
Alabama,2022-06-07,1321892,1184
Alabama,2022-06-08,1322957,1065
Alabama,2022-06-09,1324178,1221
Alabama,2022-06-10,1325361,1183
Alabama,2022-06-11,1325361,0
Alabama,2022-06-12,1325361,0
Alabama,2022-06-13,1328321,2960
Alabama,2022-06-14,1329827,1506
Alabama,2022-06-15,1331452,1625
Alabama,2022-06-16,1333137,1685
Alabama,2022-06-17,1334981,1844
Alabama,2022-06-18,1334981,0
Alabama,2022-06-19,1334981,0
Alabama,2022-06-20,1338177,3196
Alabama,2022-06-21,1340110,1933
Alabama,2022-06-22,1342150,2040
Alabama,2022-06-23,1344233,2083
Alabama,2022-06-24,1346268,2035
Alabama,2022-06-25,1346268,0
Alabama,2022-06-26,1346268,0
Alabama,2022-06-27,1350735,4467
Alabama,2022-06-28,1352915,2180
Alabama,2022-06-29,1355340,2425
Alabama,2022-06-30,1357266,1926
Alabama,2022-07-01,1359051,1785
Alabama,2022-07-02,1359051,0
Alabama,2022-07-03,1359051,0
Alabama,2022-07-04,1362388,3337
Alabama,2022-07-05,1363194,806
Alabama,2022-07-06,1367570,4376
Alabama,2022-07-07,1370792,3222
Alabama,2022-07-08,1373684,2892
Alabama,2022-07-09,1373684,0
Alabama,2022-07-10,1373684,0
Alabama,2022-07-11,1378259,4575
Alabama,2022-07-12,1382137,3878
Alabama,2022-07-13,1384836,2699
Alabama,2022-07-14,1387729,2893
Alabama,2022-07-15,1390333,2604
Alabama,2022-07-16,1390333,0
Alabama,2022-07-17,1390333,0
Alabama,2022-07-18,1396285,5952
Alabama,2022-07-19,1398986,2701
Alabama,2022-07-20,1401893,2907
Alabama,2022-07-21,1404810,2917
Alabama,2022-07-22,1407699,2889
Alabama,2022-07-23,1407699,0
Alabama,2022-07-24,1407699,0
Alabama,2022-07-25,1413426,5727
Alabama,2022-07-26,1416310,2884
Alabama,2022-07-27,1419075,2765
Alabama,2022-07-28,1421760,2685
Alabama,2022-07-29,1424411,2651
Alabama,2022-07-30,1424411,0
Alabama,2022-07-31,1424411,0
Alabama,2022-08-01,1424411,0
Alabama,2022-08-02,1424411,0
Alabama,2022-08-03,1424411,0
Alabama,2022-08-04,1436458,12047
Alabama,2022-08-05,1436458,0
Alabama,2022-08-06,1436458,0
Alabama,2022-08-07,1436458,0
Alabama,2022-08-08,1436458,0
Alabama,2022-08-09,1436458,0
Alabama,2022-08-10,1436458,0
Alabama,2022-08-11,1449812,13354
Alabama,2022-08-12,1449812,0
Alabama,2022-08-13,1449812,0
Alabama,2022-08-14,1449812,0
Alabama,2022-08-15,1449812,0
Alabama,2022-08-16,1449812,0
Alabama,2022-08-17,1449812,0
Alabama,2022-08-18,1463933,14121
Alabama,2022-08-19,1463933,0
Alabama,2022-08-20,1463933,0
Alabama,2022-08-21,1463933,0
Alabama,2022-08-22,1463933,0
Alabama,2022-08-23,1463933,0
Alabama,2022-08-24,1463933,0
Alabama,2022-08-25,1479605,15672
Alabama,2022-08-26,1479605,0
Alabama,2022-08-27,1479605,0
Alabama,2022-08-28,1479605,0
Alabama,2022-08-29,1479605,0
Alabama,2022-08-30,1479605,0
Alabama,2022-08-31,1479605,0
Alabama,2022-09-01,1494300,14695
Alabama,2022-09-02,1494300,0
Alabama,2022-09-03,1494300,0
Alabama,2022-09-04,1494300,0
Alabama,2022-09-05,1494300,0
Alabama,2022-09-06,1494300,0
Alabama,2022-09-07,1494300,0
Alabama,2022-09-08,1504180,9880
Alabama,2022-09-09,1504180,0
Alabama,2022-09-10,1504180,0
Alabama,2022-09-11,1504180,0
Alabama,2022-09-12,1504180,0
Alabama,2022-09-13,1504180,0
Alabama,2022-09-14,1504180,0
Alabama,2022-09-15,1512134,7954
Alabama,2022-09-16,1512134,0
Alabama,2022-09-17,1512134,0
Alabama,2022-09-18,1512134,0
Alabama,2022-09-19,1512134,0
Alabama,2022-09-20,1512134,0
Alabama,2022-09-21,1512134,0
Alabama,2022-09-22,1517904,5770
Alabama,2022-09-23,1517904,0
Alabama,2022-09-24,1517904,0
Alabama,2022-09-25,1517904,0
Alabama,2022-09-26,1517904,0
Alabama,2022-09-27,1517904,0
Alabama,2022-09-28,1517904,0
Alabama,2022-09-29,1522135,4231
Alabama,2022-09-30,1522135,0
Alabama,2022-10-01,1522135,0
Alabama,2022-10-02,1522135,0
Alabama,2022-10-03,1522135,0
Alabama,2022-10-04,1522135,0
Alabama,2022-10-05,1522135,0
Alabama,2022-10-06,1525724,3589
Alabama,2022-10-07,1525724,0
Alabama,2022-10-08,1525724,0
Alabama,2022-10-09,1525724,0
Alabama,2022-10-10,1525724,0
Alabama,2022-10-11,1525724,0
Alabama,2022-10-12,1525724,0
Alabama,2022-10-13,1528739,3015
Alabama,2022-10-14,1528739,0
Alabama,2022-10-15,1528739,0
Alabama,2022-10-16,1528739,0
Alabama,2022-10-17,1528739,0
Alabama,2022-10-18,1528739,0
Alabama,2022-10-19,1528739,0
Alabama,2022-10-20,1531305,2566
Alabama,2022-10-21,1531305,0
Alabama,2022-10-22,1531305,0
Alabama,2022-10-23,1531305,0
Alabama,2022-10-24,1531305,0
Alabama,2022-10-25,1531305,0
Alabama,2022-10-26,1531305,0
Alabama,2022-10-27,1534287,2982
Alabama,2022-10-28,1534287,0
Alabama,2022-10-29,1534287,0
Alabama,2022-10-30,1534287,0
Alabama,2022-10-31,1534287,0
Alabama,2022-11-01,1534287,0
Alabama,2022-11-02,1534287,0
Alabama,2022-11-03,1534287,0
Alabama,2022-11-04,1534287,0
Alabama,2022-11-05,1534287,0
Alabama,2022-11-06,1534287,0
Alabama,2022-11-07,1534287,0
Alabama,2022-11-08,1534287,0
Alabama,2022-11-09,1534287,0
Alabama,2022-11-10,1540329,6042
Alabama,2022-11-11,1540329,0
Alabama,2022-11-12,1540329,0
Alabama,2022-11-13,1540329,0
Alabama,2022-11-14,1540329,0
Alabama,2022-11-15,1540329,0
Alabama,2022-11-16,1542227,1898
Alabama,2022-11-17,1542227,0
Alabama,2022-11-18,1542227,0
Alabama,2022-11-19,1542227,0
Alabama,2022-11-20,1542227,0
Alabama,2022-11-21,1542227,0
Alabama,2022-11-22,1542227,0
Alabama,2022-11-23,1545099,2872
Alabama,2022-11-24,1545099,0
Alabama,2022-11-25,1545099,0
Alabama,2022-11-26,1545099,0
Alabama,2022-11-27,1545099,0
Alabama,2022-11-28,1545099,0
Alabama,2022-11-29,1545099,0
Alabama,2022-11-30,1549285,4186
Alabama,2022-12-01,1549285,0
Alabama,2022-12-02,1549285,0
Alabama,2022-12-03,1549285,0
Alabama,2022-12-04,1549285,0
Alabama,2022-12-05,1549285,0
Alabama,2022-12-06,1549285,0
Alabama,2022-12-07,1555092,5807
Alabama,2022-12-08,1555092,0
Alabama,2022-12-09,1555092,0
Alabama,2022-12-10,1555092,0
Alabama,2022-12-11,1555092,0
Alabama,2022-12-12,1555092,0
Alabama,2022-12-13,1555092,0
Alabama,2022-12-14,1561557,6465
Alabama,2022-12-15,1561557,0
Alabama,2022-12-16,1561557,0
Alabama,2022-12-17,1561557,0
Alabama,2022-12-18,1561557,0
Alabama,2022-12-19,1561557,0
Alabama,2022-12-20,1561557,0
Alabama,2022-12-21,1568934,7377
Alabama,2022-12-22,1568934,0
Alabama,2022-12-23,1568934,0
Alabama,2022-12-24,1568934,0
Alabama,2022-12-25,1568934,0
Alabama,2022-12-26,1568934,0
Alabama,2022-12-27,1568934,0
Alabama,2022-12-28,1568934,0
Alabama,2022-12-29,1568934,0
Alabama,2022-12-30,1568934,0
Alabama,2022-12-31,1568934,0
Alabama,2023-01-01,1568934,0
Alabama,2023-01-02,1568934,0
Alabama,2023-01-03,1568934,0
Alabama,2023-01-04,1587224,18290
Alabama,2023-01-05,1587224,0
Alabama,2023-01-06,1587224,0
Alabama,2023-01-07,1587224,0
Alabama,2023-01-08,1587224,0
Alabama,2023-01-09,1587224,0
Alabama,2023-01-10,1587224,0
Alabama,2023-01-11,1596149,8925
Alabama,2023-01-12,1596149,0
Alabama,2023-01-13,1596149,0
Alabama,2023-01-14,1596149,0
Alabama,2023-01-15,1596149,0
Alabama,2023-01-16,1596149,0
Alabama,2023-01-17,1596149,0
Alabama,2023-01-18,1602891,6742
Alabama,2023-01-19,1602891,0
Alabama,2023-01-20,1602891,0
Alabama,2023-01-21,1602891,0
Alabama,2023-01-22,1602891,0
Alabama,2023-01-23,1602891,0
Alabama,2023-01-24,1602891,0
Alabama,2023-01-25,1610535,7644
Alabama,2023-01-26,1610535,0
Alabama,2023-01-27,1610535,0
Alabama,2023-01-28,1610535,0
Alabama,2023-01-29,1610535,0
Alabama,2023-01-30,1610535,0
Alabama,2023-01-31,1610535,0
Alabama,2023-02-01,1617850,7315
Alabama,2023-02-02,1617850,0
Alabama,2023-02-03,1617850,0
Alabama,2023-02-04,1617850,0
Alabama,2023-02-05,1617850,0
Alabama,2023-02-06,1617850,0
Alabama,2023-02-07,1617850,0
Alabama,2023-02-08,1627670,9820
Alabama,2023-02-09,1627670,0
Alabama,2023-02-10,1627670,0
Alabama,2023-02-11,1627670,0
Alabama,2023-02-12,1627670,0
Alabama,2023-02-13,1627670,0
Alabama,2023-02-14,1627670,0
Alabama,2023-02-15,1633743,6073
Alabama,2023-02-16,1633743,0
Alabama,2023-02-17,1633743,0
Alabama,2023-02-18,1633743,0
Alabama,2023-02-19,1633743,0
Alabama,2023-02-20,1633743,0
Alabama,2023-02-21,1633743,0
Alabama,2023-02-22,1638348,4605
Alabama,2023-02-23,1638348,0
Alabama,2023-02-24,1638348,0
Alabama,2023-02-25,1638348,0
Alabama,2023-02-26,1638348,0
Alabama,2023-02-27,1638348,0
Alabama,2023-02-28,1638348,0
Alabama,2023-03-01,1642062,3714
Alabama,2023-03-02,1642062,0
Alabama,2023-03-03,1642062,0
Alabama,2023-03-04,1642062,0
Alabama,2023-03-05,1642062,0
Alabama,2023-03-06,1642062,0
Alabama,2023-03-07,1642062,0
Alabama,2023-03-08,1644533,2471
Alabama,2023-03-09,1644533,0
Alaska,2020-01-23,0,0
Alaska,2020-01-24,0,0
Alaska,2020-01-25,0,0
Alaska,2020-01-26,0,0
Alaska,2020-01-27,0,0
Alaska,2020-01-28,0,0
Alaska,2020-01-29,0,0
Alaska,2020-01-30,0,0
Alaska,2020-01-31,0,0
Alaska,2020-02-01,0,0
Alaska,2020-02-02,0,0
Alaska,2020-02-03,0,0
Alaska,2020-02-04,0,0
Alaska,2020-02-05,0,0
Alaska,2020-02-06,0,0
Alaska,2020-02-07,0,0
Alaska,2020-02-08,0,0
Alaska,2020-02-09,0,0
Alaska,2020-02-10,0,0
Alaska,2020-02-11,0,0
Alaska,2020-02-12,0,0
Alaska,2020-02-13,0,0
Alaska,2020-02-14,0,0
Alaska,2020-02-15,0,0
Alaska,2020-02-16,0,0
Alaska,2020-02-17,0,0
Alaska,2020-02-18,0,0
Alaska,2020-02-19,0,0
Alaska,2020-02-20,0,0
Alaska,2020-02-21,0,0
Alaska,2020-02-22,0,0
Alaska,2020-02-23,0,0
Alaska,2020-02-24,0,0
Alaska,2020-02-25,0,0
Alaska,2020-02-26,0,0
Alaska,2020-02-27,0,0
Alaska,2020-02-28,0,0
Alaska,2020-02-29,0,0
Alaska,2020-03-01,0,0
Alaska,2020-03-02,0,0
Alaska,2020-03-03,0,0
Alaska,2020-03-04,0,0
Alaska,2020-03-05,0,0
Alaska,2020-03-06,0,0
Alaska,2020-03-07,0,0
Alaska,2020-03-08,0,0
Alaska,2020-03-09,0,0
Alaska,2020-03-10,0,0
Alaska,2020-03-11,0,0
Alaska,2020-03-12,0,0
Alaska,2020-03-13,1,1
Alaska,2020-03-14,1,0
Alaska,2020-03-15,1,0
Alaska,2020-03-16,1,0
Alaska,2020-03-17,4,3
Alaska,2020-03-18,9,5
Alaska,2020-03-19,12,3
Alaska,2020-03-20,15,3
Alaska,2020-03-21,16,1
Alaska,2020-03-22,26,10
Alaska,2020-03-23,39,13
Alaska,2020-03-24,43,4
Alaska,2020-03-25,50,7
Alaska,2020-03-26,64,14
Alaska,2020-03-27,75,11
Alaska,2020-03-28,92,17
Alaska,2020-03-29,111,19
Alaska,2020-03-30,119,8
Alaska,2020-03-31,129,10
Alaska,2020-04-01,142,13
Alaska,2020-04-02,150,8
Alaska,2020-04-03,161,11
Alaska,2020-04-04,172,11
Alaska,2020-04-05,187,15
Alaska,2020-04-06,193,6
Alaska,2020-04-07,215,22
Alaska,2020-04-08,228,13
Alaska,2020-04-09,238,10
Alaska,2020-04-10,249,11
Alaska,2020-04-11,261,12
Alaska,2020-04-12,276,15
Alaska,2020-04-13,281,5
Alaska,2020-04-14,289,8
Alaska,2020-04-15,297,8
Alaska,2020-04-16,305,8
Alaska,2020-04-17,314,9
Alaska,2020-04-18,319,5
Alaska,2020-04-19,324,5
Alaska,2020-04-20,326,2
Alaska,2020-04-21,334,8
Alaska,2020-04-22,340,6
Alaska,2020-04-23,342,2
Alaska,2020-04-24,344,2
Alaska,2020-04-25,344,0
Alaska,2020-04-26,346,2
Alaska,2020-04-27,350,4
Alaska,2020-04-28,356,6
Alaska,2020-04-29,360,4
Alaska,2020-04-30,360,0
Alaska,2020-05-01,369,9
Alaska,2020-05-02,370,1
Alaska,2020-05-03,373,3
Alaska,2020-05-04,375,2
Alaska,2020-05-05,376,1
Alaska,2020-05-06,378,2
Alaska,2020-05-07,380,2
Alaska,2020-05-08,383,3
Alaska,2020-05-09,385,2
Alaska,2020-05-10,386,1
Alaska,2020-05-11,388,2
Alaska,2020-05-12,390,2
Alaska,2020-05-13,391,1
Alaska,2020-05-14,396,5
Alaska,2020-05-15,398,2
Alaska,2020-05-16,403,5
Alaska,2020-05-17,408,5
Alaska,2020-05-18,411,3
Alaska,2020-05-19,411,0
Alaska,2020-05-20,416,5
Alaska,2020-05-21,416,0
Alaska,2020-05-22,419,3
Alaska,2020-05-23,423,4
Alaska,2020-05-24,423,0
Alaska,2020-05-25,426,3
Alaska,2020-05-26,430,4
Alaska,2020-05-27,431,1
Alaska,2020-05-28,444,13
Alaska,2020-05-29,450,6
Alaska,2020-05-30,455,5
Alaska,2020-05-31,484,29
Alaska,2020-06-01,492,8
Alaska,2020-06-02,512,20
Alaska,2020-06-03,541,29
Alaska,2020-06-04,559,18
Alaska,2020-06-05,572,13
Alaska,2020-06-06,586,14
Alaska,2020-06-07,595,9
Alaska,2020-06-08,614,19
Alaska,2020-06-09,627,13
Alaska,2020-06-10,649,22
Alaska,2020-06-11,676,27
Alaska,2020-06-12,697,21
Alaska,2020-06-13,731,34
Alaska,2020-06-14,743,12
Alaska,2020-06-15,747,4
Alaska,2020-06-16,761,14
Alaska,2020-06-17,786,25
Alaska,2020-06-18,806,20
Alaska,2020-06-19,833,27
Alaska,2020-06-20,856,23
Alaska,2020-06-21,870,14
Alaska,2020-06-22,883,13
Alaska,2020-06-23,915,32
Alaska,2020-06-24,940,25
Alaska,2020-06-25,982,42
Alaska,2020-06-26,1012,30
Alaska,2020-06-27,1039,27
Alaska,2020-06-28,1070,31
Alaska,2020-06-29,1096,26
Alaska,2020-06-30,1142,46
Alaska,2020-07-01,1184,42
Alaska,2020-07-02,1235,51
Alaska,2020-07-03,1296,61
Alaska,2020-07-04,1350,54
Alaska,2020-07-05,1382,32
Alaska,2020-07-06,1411,29
Alaska,2020-07-07,1435,24
Alaska,2020-07-08,1485,50
Alaska,2020-07-09,1537,52
Alaska,2020-07-10,1591,54
Alaska,2020-07-11,1683,92
Alaska,2020-07-12,1784,101
Alaska,2020-07-13,1857,73
Alaska,2020-07-14,1918,61
Alaska,2020-07-15,1974,56
Alaska,2020-07-16,2053,79
Alaska,2020-07-17,2104,51
Alaska,2020-07-18,2179,75
Alaska,2020-07-19,2297,118
Alaska,2020-07-20,2436,139
Alaska,2020-07-21,2551,115
Alaska,2020-07-22,2651,100
Alaska,2020-07-23,2728,77
Alaska,2020-07-24,2795,67
Alaska,2020-07-25,2912,117
Alaska,2020-07-26,3143,231
Alaska,2020-07-27,3258,115
Alaska,2020-07-28,3391,133
Alaska,2020-07-29,3483,92
Alaska,2020-07-30,3607,124
Alaska,2020-07-31,3716,109
Alaska,2020-08-01,3868,152
Alaska,2020-08-02,4013,145
Alaska,2020-08-03,4091,78
Alaska,2020-08-04,4160,69
Alaska,2020-08-05,4220,60
Alaska,2020-08-06,4265,45
Alaska,2020-08-07,4335,70
Alaska,2020-08-08,4420,85
Alaska,2020-08-09,4523,103
Alaska,2020-08-10,4589,66
Alaska,2020-08-11,4650,61
Alaska,2020-08-12,4711,61
Alaska,2020-08-13,4812,101
Alaska,2020-08-14,4917,105
Alaska,2020-08-15,5005,88
Alaska,2020-08-16,5106,101
Alaska,2020-08-17,5157,51
Alaska,2020-08-18,5228,71
Alaska,2020-08-19,5305,77
Alaska,2020-08-20,5393,88
Alaska,2020-08-21,5461,68
Alaska,2020-08-22,5552,91
Alaska,2020-08-23,5619,67
Alaska,2020-08-24,5690,71
Alaska,2020-08-25,5726,36
Alaska,2020-08-26,5781,55
Alaska,2020-08-27,5870,89
Alaska,2020-08-28,5989,119
Alaska,2020-08-29,6085,96
Alaska,2020-08-30,6134,49
Alaska,2020-08-31,6172,38
Alaska,2020-09-01,6208,36
Alaska,2020-09-02,6276,68
Alaska,2020-09-03,6366,90
Alaska,2020-09-04,6491,125
Alaska,2020-09-05,6581,90
Alaska,2020-09-06,6678,97
Alaska,2020-09-07,6713,35
Alaska,2020-09-08,6747,34
Alaska,2020-09-09,6812,65
Alaska,2020-09-10,6927,115
Alaska,2020-09-11,7024,97
Alaska,2020-09-12,7128,104
Alaska,2020-09-13,7190,62
Alaska,2020-09-14,7267,77
Alaska,2020-09-15,7311,44
Alaska,2020-09-16,7363,52
Alaska,2020-09-17,7475,112
Alaska,2020-09-18,7586,111
Alaska,2020-09-19,7682,96
Alaska,2020-09-20,7789,107
Alaska,2020-09-21,7860,71
Alaska,2020-09-22,7920,60
Alaska,2020-09-23,7997,77
Alaska,2020-09-24,8140,143
Alaska,2020-09-25,8267,127
Alaska,2020-09-26,8387,120
Alaska,2020-09-27,8498,111
Alaska,2020-09-28,8617,119
Alaska,2020-09-29,8738,121
Alaska,2020-09-30,8846,108
Alaska,2020-10-01,8984,138
Alaska,2020-10-02,9129,145
Alaska,2020-10-03,9269,140
Alaska,2020-10-04,9412,143
Alaska,2020-10-05,9611,199
Alaska,2020-10-06,9762,151
Alaska,2020-10-07,9887,125
Alaska,2020-10-08,10025,138
Alaska,2020-10-09,10214,189
Alaska,2020-10-10,10449,235
Alaska,2020-10-11,10697,248
Alaska,2020-10-12,10896,199
Alaska,2020-10-13,11053,157
Alaska,2020-10-14,11222,169
Alaska,2020-10-15,11396,174
Alaska,2020-10-16,11616,220
Alaska,2020-10-17,11825,209
Alaska,2020-10-18,12040,215
Alaska,2020-10-19,12247,207
Alaska,2020-10-20,12480,233
Alaska,2020-10-21,12705,225
Alaska,2020-10-22,12940,235
Alaska,2020-10-23,13193,253
Alaska,2020-10-24,13553,360
Alaska,2020-10-25,14075,522
Alaska,2020-10-26,14424,349
Alaska,2020-10-27,14803,379
Alaska,2020-10-28,15160,357
Alaska,2020-10-29,15531,371
Alaska,2020-10-30,15913,382
Alaska,2020-10-31,16365,452
Alaska,2020-11-01,16709,344
Alaska,2020-11-02,17063,354
Alaska,2020-11-03,17455,392
Alaska,2020-11-04,17868,413
Alaska,2020-11-05,18182,314
Alaska,2020-11-06,18712,530
Alaska,2020-11-07,19316,604
Alaska,2020-11-08,19834,518
Alaska,2020-11-09,20309,475
Alaska,2020-11-10,20839,530
Alaska,2020-11-11,21338,499
Alaska,2020-11-12,21825,487
Alaska,2020-11-13,22418,593
Alaska,2020-11-14,23162,744
Alaska,2020-11-15,23826,664
Alaska,2020-11-16,24414,588
Alaska,2020-11-17,25056,642
Alaska,2020-11-18,25602,546
Alaska,2020-11-19,26100,498
Alaska,2020-11-20,26561,461
Alaska,2020-11-21,27242,681
Alaska,2020-11-22,27797,555
Alaska,2020-11-23,28296,499
Alaska,2020-11-24,28883,587
Alaska,2020-11-25,29563,680
Alaska,2020-11-26,30121,558
Alaska,2020-11-27,30796,675
Alaska,2020-11-28,31467,671
Alaska,2020-11-29,32087,620
Alaska,2020-11-30,32598,511
Alaska,2020-12-01,33139,541
Alaska,2020-12-02,33828,689
Alaska,2020-12-03,34592,764
Alaska,2020-12-04,35354,762
Alaska,2020-12-05,36296,942
Alaska,2020-12-06,37062,766
Alaska,2020-12-07,37562,500
Alaska,2020-12-08,38141,579
Alaska,2020-12-09,38736,595
Alaska,2020-12-10,39373,637
Alaska,2020-12-11,40000,627
Alaska,2020-12-12,40522,522
Alaska,2020-12-13,41169,647
Alaska,2020-12-14,41599,430
Alaska,2020-12-15,41891,292
Alaska,2020-12-16,42498,607
Alaska,2020-12-17,42883,385
Alaska,2020-12-18,43377,494
Alaska,2020-12-19,43713,336
Alaska,2020-12-20,43896,183
Alaska,2020-12-21,44050,154
Alaska,2020-12-22,44485,435
Alaska,2020-12-23,44852,367
Alaska,2020-12-24,45122,270
Alaska,2020-12-25,45122,0
Alaska,2020-12-26,45497,375
Alaska,2020-12-27,45800,303
Alaska,2020-12-28,45930,130
Alaska,2020-12-29,46123,193
Alaska,2020-12-30,46504,381
Alaska,2020-12-31,47014,510
Alaska,2021-01-01,47019,5
Alaska,2021-01-02,47821,802
Alaska,2021-01-03,48118,297
Alaska,2021-01-04,48382,264
Alaska,2021-01-05,48582,200
Alaska,2021-01-06,48922,340
Alaska,2021-01-07,49255,333
Alaska,2021-01-08,49660,405
Alaska,2021-01-09,49979,319
Alaska,2021-01-10,50238,259
Alaska,2021-01-11,50413,175
Alaska,2021-01-12,50544,131
Alaska,2021-01-13,50840,296
Alaska,2021-01-14,51185,345
Alaska,2021-01-15,51485,300
Alaska,2021-01-16,51678,193
Alaska,2021-01-17,51959,281
Alaska,2021-01-18,52113,154
Alaska,2021-01-19,52243,130
Alaska,2021-01-20,52413,170
Alaska,2021-01-21,52627,214
Alaska,2021-01-22,52926,299
Alaska,2021-01-23,53175,249
Alaska,2021-01-24,53336,161
Alaska,2021-01-25,53421,85
Alaska,2021-01-26,53510,89
Alaska,2021-01-27,53692,182
Alaska,2021-01-28,53876,184
Alaska,2021-01-29,54063,187
Alaska,2021-01-30,54218,155
Alaska,2021-01-31,54350,132
Alaska,2021-02-01,54457,107
Alaska,2021-02-02,54596,139
Alaska,2021-02-03,54820,224
Alaska,2021-02-04,55004,184
Alaska,2021-02-05,55258,254
Alaska,2021-02-06,55261,3
Alaska,2021-02-07,55261,0
Alaska,2021-02-08,55766,505
Alaska,2021-02-09,55891,125
Alaska,2021-02-10,56096,205
Alaska,2021-02-11,56254,158
Alaska,2021-02-12,56409,155
Alaska,2021-02-13,56410,1
Alaska,2021-02-14,56411,1
Alaska,2021-02-15,56411,0
Alaska,2021-02-16,56912,501
Alaska,2021-02-17,56975,63
Alaska,2021-02-18,57192,217
Alaska,2021-02-19,57404,212
Alaska,2021-02-20,57406,2
Alaska,2021-02-21,57406,0
Alaska,2021-02-22,57751,345
Alaska,2021-02-23,57808,57
Alaska,2021-02-24,57996,188
Alaska,2021-02-25,58179,183
Alaska,2021-02-26,58291,112
Alaska,2021-02-27,58295,4
Alaska,2021-02-28,58296,1
Alaska,2021-03-01,58681,385
Alaska,2021-03-02,58838,157
Alaska,2021-03-03,59035,197
Alaska,2021-03-04,59185,150
Alaska,2021-03-05,59334,149
Alaska,2021-03-06,59334,0
Alaska,2021-03-07,59335,1
Alaska,2021-03-08,59677,342
Alaska,2021-03-09,59766,89
Alaska,2021-03-10,59921,155
Alaska,2021-03-11,60157,236
Alaska,2021-03-12,60266,109
Alaska,2021-03-13,60266,0
Alaska,2021-03-14,60267,1
Alaska,2021-03-15,60655,388
Alaska,2021-03-16,60758,103
Alaska,2021-03-17,60934,176
Alaska,2021-03-18,61091,157
Alaska,2021-03-19,61162,71
Alaska,2021-03-20,61165,3
Alaska,2021-03-21,61165,0
Alaska,2021-03-22,61517,352
Alaska,2021-03-23,61694,177
Alaska,2021-03-24,61914,220
Alaska,2021-03-25,62063,149
